"UACE10","GEOID10","NAME10","state","report_year","uza_name","ALAND10","agency_voms","mode_voms","total_facilities","per_facilities_prior1980","per_facilities_prior2000","bin_bus","bin_demandresponse","bin_light_commuterail","bin_ferry","bin_directly_operated","bin_purchased_transportation","fare_revenues_earned","total_operating_expenses","cost_per_hour","train_miles","train_hours","passengers_per_hour","passenger_miles"
"58816","58816","Monticello, KY","IL",2022,"",14755536,11,11,7,0,0,2,3,0,0,3,2,87650,2254207,727.3334,0,0,11.2238,0
"58816","58816","Monticello, KY","IN",2022,"",14755536,5,5,7,0,100,2,3,0,0,3,2,87650,2254207,727.3334,0,0,11.2238,0
"58816","58816","Monticello, KY","NY",2022,"",14755536,10,4,28,0,0,2,3,0,0,3,2,87650,2254207,727.3334,0,0,11.2238,0
"58843","58843","Monticello, NY","IL",2022,"",11311144,11,11,7,0,0,2,3,0,0,3,2,87650,2254207,727.3334,0,0,11.2238,0
"58843","58843","Monticello, NY","IN",2022,"",11311144,5,5,7,0,100,2,3,0,0,3,2,87650,2254207,727.3334,0,0,11.2238,0
"58843","58843","Monticello, NY","NY",2022,"",11311144,10,4,28,0,0,2,3,0,0,3,2,87650,2254207,727.3334,0,0,11.2238,0
"58870","58870","Monticello--Big Lake, MN","IL",2022,"",43311479,11,11,7,0,0,2,3,0,0,3,2,87650,2254207,727.3334,0,0,11.2238,0
"58870","58870","Monticello--Big Lake, MN","IN",2022,"",43311479,5,5,7,0,100,2,3,0,0,3,2,87650,2254207,727.3334,0,0,11.2238,0
"58870","58870","Monticello--Big Lake, MN","NY",2022,"",43311479,10,4,28,0,0,2,3,0,0,3,2,87650,2254207,727.3334,0,0,11.2238,0
"58951","58951","Montrose, CO","CO",2022,"",46492401,21,17,0,0,0,1,2,0,0,2,1,1382541,2992033,179.2242,0,0,5.04,0
"58951","58951","Montrose, CO","PA",2022,"",46492401,22,22,0,0,0,1,2,0,0,2,1,1382541,2992033,179.2242,0,0,5.04,0
"59113","59113","Mora, MN","MN",2022,"",6333130,5,5,0,0,0,0,1,0,0,1,0,106226,622698,95.6525,0,0,3.8555,0
"59275","59275","Morgantown, WV","WV",2022,"Morgantown, WV",97111435,48,48,7,85.7142857142857,85.7142857142857,2,2,1,0,3,0,331320,12572777,174.6242,522735,108769,23.7657,2537361
"59329","59329","Morris, IL","GA",2022,"",26064462,10,10,5,0,0,0,3,0,0,2,1,120871,2183979,174.373,0,0,7.2614,0
"59329","59329","Morris, IL","IL",2022,"",26064462,8,8,0,0,0,0,3,0,0,2,1,120871,2183979,174.373,0,0,7.2614,0
"59329","59329","Morris, IL","MN",2022,"",26064462,4,4,5,0,100,0,3,0,0,2,1,120871,2183979,174.373,0,0,7.2614,0
"59383","59383","Morrison, IL","GA",2022,"",5379036,10,10,5,0,0,0,4,0,0,3,1,148557,2773713,225.9277,0,0,9.8778,0
"59383","59383","Morrison, IL","IL",2022,"",5379036,14,14,0,0,0,0,4,0,0,3,1,148557,2773713,225.9277,0,0,9.8778,0
"59383","59383","Morrison, IL","MN",2022,"",5379036,4,4,5,0,100,0,4,0,0,3,1,148557,2773713,225.9277,0,0,9.8778,0
"59410","59410","Morristown, TN","GA",2022,"",155023259,10,10,5,0,0,1,4,0,0,4,1,1641380,12645780,281.7992,0,0,10.8317,0
"59410","59410","Morristown, TN","IL",2022,"",155023259,8,8,0,0,0,1,4,0,0,4,1,1641380,12645780,281.7992,0,0,10.8317,0
"59410","59410","Morristown, TN","MN",2022,"",155023259,4,4,5,0,100,1,4,0,0,4,1,1641380,12645780,281.7992,0,0,10.8317,0
"59410","59410","Morristown, TN","TN",2022,"Morristown, TN",155023259,71,66,2,0,0,1,4,0,0,4,1,1641380,12645780,281.7992,0,0,10.8317,0
"59491","59491","Moscow, ID","ID",2022,"",15196308,5,3,0,0,0,1,1,0,0,2,0,18944,877709,228.9929,0,0,19.0096,0
"59518","59518","Moses Lake, WA","WA",2022,"",68830526,40,15,4,0,0,2,4,0,0,3,1,55881,5148862,410.4302,0,0,16.9843,0
"59842","59842","Mount Carmel, IL","PA",2022,"",10148959,3,3,0,0,0,2,1,0,0,0,1,18775,318559,66.7139,0,0,4.1958,0
"59977","59977","Mount Morris, IL","GA",2022,"",5208623,10,10,5,0,0,0,3,0,0,2,1,120871,2183979,174.373,0,0,7.2614,0
"59977","59977","Mount Morris, IL","IL",2022,"",5208623,8,8,0,0,0,0,3,0,0,2,1,120871,2183979,174.373,0,0,7.2614,0
"59977","59977","Mount Morris, IL","MN",2022,"",5208623,4,4,5,0,100,0,3,0,0,2,1,120871,2183979,174.373,0,0,7.2614,0
"60004","60004","Mount Morris, NY","GA",2022,"",8517689,10,10,5,0,0,0,3,0,0,2,1,120871,2183979,174.373,0,0,7.2614,0
"60004","60004","Mount Morris, NY","IL",2022,"",8517689,8,8,0,0,0,0,3,0,0,2,1,120871,2183979,174.373,0,0,7.2614,0
"60004","60004","Mount Morris, NY","MN",2022,"",8517689,4,4,5,0,100,0,3,0,0,2,1,120871,2183979,174.373,0,0,7.2614,0
"60328","60328","Mount Vernon, IL","KY",2022,"",27915874,153,153,20,0,40,2,4,0,0,4,0,395231,13745608,247.1953,0,0,12.3861,0
"60328","60328","Mount Vernon, IL","MO",2022,"",27915874,3,3,0,0,0,2,4,0,0,4,0,395231,13745608,247.1953,0,0,12.3861,0
"60328","60328","Mount Vernon, IL","OH",2022,"",27915874,15,13,4,100,100,2,4,0,0,4,0,395231,13745608,247.1953,0,0,12.3861,0
"60355","60355","Mount Vernon, IN","KY",2022,"",13197091,153,153,20,0,40,2,4,0,0,4,0,395231,13745608,247.1953,0,0,12.3861,0
"60355","60355","Mount Vernon, IN","MO",2022,"",13197091,3,3,0,0,0,2,4,0,0,4,0,395231,13745608,247.1953,0,0,12.3861,0
"60355","60355","Mount Vernon, IN","OH",2022,"",13197091,15,13,4,100,100,2,4,0,0,4,0,395231,13745608,247.1953,0,0,12.3861,0
"60463","60463","Mount Vernon, OH","KY",2022,"",34537772,153,153,20,0,40,2,4,0,0,4,0,395231,13745608,247.1953,0,0,12.3861,0
"60463","60463","Mount Vernon, OH","MO",2022,"",34537772,3,3,0,0,0,2,4,0,0,4,0,395231,13745608,247.1953,0,0,12.3861,0
"60463","60463","Mount Vernon, OH","OH",2022,"",34537772,15,13,4,100,100,2,4,0,0,4,0,395231,13745608,247.1953,0,0,12.3861,0
"60490","60490","Mount Vernon, WA","KY",2022,"",89179208,153,153,20,0,40,4,6,0,0,8,0,1069864,32039627,759.7878,0,0,27.1123,6527528
"60490","60490","Mount Vernon, WA","MO",2022,"",89179208,3,3,0,0,0,4,6,0,0,8,0,1069864,32039627,759.7878,0,0,27.1123,6527528
"60490","60490","Mount Vernon, WA","OH",2022,"",89179208,15,13,4,100,100,4,6,0,0,8,0,1069864,32039627,759.7878,0,0,27.1123,6527528
"60490","60490","Mount Vernon, WA","WA",2022,"Mount Vernon, WA",89179208,69,29,27,0,3.7037037037037,4,6,0,0,8,0,1069864,32039627,759.7878,0,0,27.1123,6527528
"60625","60625","Muncie, IN","IN",2022,"Muncie, IN",120843567,36,27,3,0,66.6666666666667,2,2,0,0,2,0,150134,7007613,240.9988,0,0,19.0287,3082345
"60733","60733","Murfreesboro, TN","TN",2022,"Murfreesboro, TN",200415967,105,102,0,0,0,1,2,0,0,2,1,215866,8044218,197.3883,0,0,9.3646,0
"60760","60760","Murphysboro, IL","NC",2022,"",20440811,7,6,1,100,100,2,2,0,0,2,0,16952,626008,111.2909,0,0,4.6741,0
"60787","60787","Murray, KY","KY",2022,"",30060410,30,27,1,0,0,2,2,0,0,2,0,36565,1458696,63.95,0,0,5.8178,0
"60814","60814","Muscatine, IA","IA",2022,"",37720261,8,4,0,0,0,1,1,0,0,2,0,87478,1026581,100.0617,0,0,8.8916,0
"60841","60841","Muskegon, MI","MI",2022,"Muskegon--Norton Shores, MI",290647474,20,18,2,0,100,3,5,0,0,5,1,205756,7373096,674.2784,0,0,27.2083,0
"60868","60868","Muskogee, OK","OK",2022,"",72468228,22,18,1,0,100,2,2,0,0,2,0,57591,1246451,92.348,0,0,3.8927,0
"60895","60895","Myrtle Beach--Socastee, SC--NC","ND",2022,"",492468909,4,4,0,0,0,1,2,0,0,3,0,22703,8181297,268.8248,0,0,12.655,0
"60895","60895","Myrtle Beach--Socastee, SC--NC","SC",2022,"Myrtle Beach--North Myrtle Beach, SC--NC",492468909,29,18,3,66.6666666666667,100,1,2,0,0,3,0,22703,8181297,268.8248,0,0,12.655,0
"60976","60976","Nampa, ID","ID",2022,"Nampa, ID",179752562,26,15,3,0,100,2,2,0,0,2,0,461060,3232883,229.6296,0,0,6.1264,0
"61003","61003","Nantucket, MA","MA",2022,"",20844797,15,13,3,33.3333333333333,100,2,2,0,0,0,2,573583,3242653,461.5139,0,0,9.3197,0
"61057","61057","Napa, CA","CA",2022,"Napa, CA",66904048,46,22,3,0,0,3,2,0,0,0,3,501972,12215112,361.1921,0,0,12.728,3672134
"61165","61165","Nashua, NH--MA","NH",2022,"Nashua, NH--MA",472274042,14,8,3,0,33.3333333333333,2,2,0,0,0,2,230421,3562814,210.3118,0,0,10.3121,1366604
"61273","61273","Nashville-Davidson, TN","IN",2022,"",1460119380,3,3,1,0,0,3,6,1,0,4,5,7910423,81848356,1585.4312,69449,2822,55.3004,37694836
"61273","61273","Nashville-Davidson, TN","TN",2022,"Nashville-Davidson, TN",1460119380,239,135,24,100,100,3,6,1,0,4,5,7910423,81848356,1585.4312,69449,2822,55.3004,37694836
"61327","61327","Natchez, MS--LA","MS",2022,"",55447111,17,17,1,0,0,0,1,0,0,1,0,32366,1349661,85.8618,0,0,1.2951,0
"61435","61435","Needles, CA--AZ","CA",2022,"",26000864,1,1,1,0,0,1,0,0,0,0,1,34319,435885,126.4901,0,0,4.7533,0
"61624","61624","Nevada, MO","MO",2022,"",14424014,1,1,0,0,0,0,1,0,0,1,0,29972,89293,18.2715,0,0,1.7133,0
"61705","61705","Newark, OH","OH",2022,"Newark, OH",109094837,18,18,1,0,0,1,1,2,0,1,0,385121,3168743,94.2657,0,0,1.8696,639650
"61786","61786","New Bedford, MA","IN",2022,"",142882075,5,5,3,100,100,2,4,0,0,2,2,2870553,25030307,476.1068,0,0,24.3867,7039348
"61786","61786","New Bedford, MA","MA",2022,"New Bedford, MA",142882075,73,49,4,50,75,2,4,0,0,2,2,2870553,25030307,476.1068,0,0,24.3867,7039348
"61786","61786","New Bedford, MA","PA",2022,"",142882075,26,26,0,0,0,2,4,0,0,2,2,2870553,25030307,476.1068,0,0,24.3867,7039348
"61867","61867","Newberry, MI","SC",2022,"",3882789,19,19,0,0,0,0,1,0,0,1,0,499985,1040714,39.4105,0,0,1.1964,0
"61894","61894","Newberry, SC","SC",2022,"",23607384,19,19,0,0,0,0,1,0,0,1,0,499985,1040714,39.4105,0,0,1.1964,0
"62137","62137","New Castle, IN","IN",2022,"",33259898,4,4,2,0,100,4,3,0,0,4,1,1368271,9032767,528.28,0,0,22.5476,0
"62137","62137","New Castle, IN","PA",2022,"",33259898,46,24,6,100,100,4,3,0,0,4,1,1368271,9032767,528.28,0,0,22.5476,0
"62164","62164","New Castle, PA","IN",2022,"",74368710,4,4,2,0,100,4,3,0,0,4,1,1368271,9032767,528.28,0,0,22.5476,0
"62164","62164","New Castle, PA","PA",2022,"",74368710,46,24,6,100,100,4,3,0,0,4,1,1368271,9032767,528.28,0,0,22.5476,0
"62407","62407","New Haven, CT","CT",2022,"New Haven, CT",792184403,99,99,1,0,100,1,1,0,0,2,0,4998432,64781764,231.9676,0,0,15.7262,19762032
"62488","62488","New Lexington, OH","OH",2022,"",5068707,24,24,0,0,0,1,2,0,0,1,0,81565,2008782,65.486,0,0,1.4044,0
"62623","62623","New Martinsville, WV--OH","TN",2022,"",10562278,45,45,5,0,0,0,1,0,0,1,0,92096,5619789,64.7538,0,0,1.4757,0
"62677","62677","New Orleans, LA","LA",2022,"New Orleans, LA",651216426,161,95,7,42.8571428571429,100,5,5,2,2,6,4,13060836,162512655,2541.4876,785606,138134,206.0194,46554845
"62731","62731","New Philadelphia--Dover, OH","ID",2022,"",58456616,9,5,0,0,0,5,5,2,0,4,0,71406,1874147,250.6505,0,0,18.0171,0
"62731","62731","New Philadelphia--Dover, OH","MS",2022,"",58456616,3,3,0,0,0,5,5,2,0,4,0,71406,1874147,250.6505,0,0,18.0171,0
"62731","62731","New Philadelphia--Dover, OH","OH",2022,"",58456616,8,8,0,0,0,5,5,2,0,4,0,71406,1874147,250.6505,0,0,18.0171,0
"62758","62758","Newport, AR","OR",2022,"",11764309,13,8,3,0,0,3,2,0,0,3,0,120512,2240291,251.1936,0,0,17.1608,0
"62839","62839","Newport, OR","OR",2022,"",20673396,13,8,3,0,0,3,2,0,0,3,0,120512,2240291,251.1936,0,0,17.1608,0
"62893","62893","Newport, TN","OR",2022,"",25710965,13,8,3,0,0,3,2,0,0,3,0,120512,2240291,251.1936,0,0,17.1608,0
"62974","62974","New Richmond, WI","IN",2022,"",10627645,9,6,7,0,0,6,8,1,0,5,1,229620,4928500,272.168,0,0,20.6292,0
"62974","62974","New Richmond, WI","KY",2022,"",10627645,29,20,7,0,0,6,8,1,0,5,1,229620,4928500,272.168,0,0,20.6292,0
"62974","62974","New Richmond, WI","MO",2022,"",10627645,22,22,7,0,0,6,8,1,0,5,1,229620,4928500,272.168,0,0,20.6292,0
"62974","62974","New Richmond, WI","WI",2022,"",10627645,2,2,0,0,0,6,8,1,0,5,1,229620,4928500,272.168,0,0,20.6292,0
"63001","63001","New Roads, LA","LA",2022,"",21192333,14,14,0,0,0,0,1,0,0,1,0,17872,546924,40.7635,0,0,1.5095,0
"63055","63055","Newton, IL","KS",2022,"",5888199,5,5,0,0,0,2,3,0,0,3,0,175736,2615506,200.0839,0,0,3.3582,0
"63055","63055","Newton, IL","NJ",2022,"",5888199,24,20,4,0,0,2,3,0,0,3,0,175736,2615506,200.0839,0,0,3.3582,0
"63082","63082","Newton, IA","KS",2022,"",21498265,5,5,0,0,0,2,3,0,0,3,0,175736,2615506,200.0839,0,0,3.3582,0
"63082","63082","Newton, IA","NJ",2022,"",21498265,24,20,4,0,0,2,3,0,0,3,0,175736,2615506,200.0839,0,0,3.3582,0
"63109","63109","Newton, KS","KS",2022,"",25985081,5,5,0,0,0,2,3,0,0,3,0,175736,2615506,200.0839,0,0,3.3582,0
"63109","63109","Newton, KS","NJ",2022,"",25985081,24,20,4,0,0,2,3,0,0,3,0,175736,2615506,200.0839,0,0,3.3582,0
"63137","63137","Newton, NJ","KS",2022,"",22554367,5,5,0,0,0,2,3,0,0,3,0,175736,2615506,200.0839,0,0,3.3582,0
"63137","63137","Newton, NJ","NJ",2022,"",22554367,24,20,4,0,0,2,3,0,0,3,0,175736,2615506,200.0839,0,0,3.3582,0
"63190","63190","New Wilmington, PA","OH",2022,"",3125723,16,16,4,0,100,4,4,0,0,4,0,2564368,8481629,277.7612,0,0,15.783,0
"63190","63190","New Wilmington, PA","VT",2022,"",3125723,85,47,8,0,0,4,4,0,0,4,0,2564368,8481629,277.7612,0,0,15.783,0
"63217","63217","New York--Newark, NY--NJ--CT","NE",2022,"",8934359692,4,4,0,0,0,43,18,12,6,45,25,4920256918,17037185914,27757.6007,72247609,3789169,2096.3021,14460750702
"63217","63217","New York--Newark, NY--NJ--CT","NJ",2022,"New York--Jersey City--Newark, NY--NJ",8934359692,3289,1779,1012,100,100,43,18,12,6,45,25,4920256918,17037185914,27757.6007,72247609,3789169,2096.3021,14460750702
"63217","63217","New York--Newark, NY--NJ--CT","NY",2022,"New York--Jersey City--Newark, NY--NJ",8934359692,10019,5410,727,66.6666666666667,100,43,18,12,6,45,25,4920256918,17037185914,27757.6007,72247609,3789169,2096.3021,14460750702
"63217","63217","New York--Newark, NY--NJ--CT","PA",2022,"New York--Jersey City--Newark, NY--NJ",8934359692,16,16,4,0,25,43,18,12,6,45,25,4920256918,17037185914,27757.6007,72247609,3789169,2096.3021,14460750702
"63406","63406","Norfolk, NE","NE",2022,"",32060247,21,21,0,0,0,0,1,0,0,1,0,95426,2293348,119.2217,0,0,3.7767,0
"63433","63433","Norman, OK","OK",2022,"Norman, OK",116330151,16,11,2,0,0,2,2,0,0,0,2,0,5036242,273.8055,0,0,14.0717,0
"63460","63460","North Adams, MA--VT","OK",2022,"",25368164,5,5,6,0,0,0,1,0,0,1,0,23894,339283,44.9858,0,0,1.9922,0
"63784","63784","North Manchester, IN","KY",2022,"",6850600,71,71,16,0,0,1,2,0,0,1,0,103606,5265616,36.8963,0,0,0.7209,0
"63811","63811","North Platte, NE","NE",2022,"",30971338,8,8,1,0,0,0,1,0,0,1,0,52060,771406,41.0017,0,0,2.5157,0
"63946","63946","North Wilkesboro--Wilkesboro, NC","NC",2022,"",67616550,18,16,0,0,0,1,1,0,0,2,0,89817,1068253,51.5073,0,0,3.2374,0
"64027","64027","Norton--Wise, VA","KS",2022,"",29333982,2,2,0,0,0,0,1,0,0,1,0,18023,83733,181.6334,0,0,11.5206,0
"64054","64054","Norwalk, OH","OH",2022,"",27308940,10,10,0,0,0,2,3,0,0,1,0,35476,389655,34.2976,0,0,0.9875,0
"64108","64108","Norwich, NY","NY",2022,"",8945718,18,18,0,0,0,1,0,0,0,1,0,19102,3033933,102.5983,0,0,1.4191,0
"64135","64135","Norwich--New London, CT--RI","CT",2022,"Norwich--New London, CT",393724452,29,17,1,0,0,2,2,0,0,3,1,509807,10372344,349.6129,0,0,18.0031,4720219
"64135","64135","Norwich--New London, CT--RI","NY",2022,"",393724452,18,18,0,0,0,2,2,0,0,3,1,509807,10372344,349.6129,0,0,18.0031,4720219
"64378","64378","Oak Harbor, WA","OH",2022,"",77748303,20,20,1,0,0,0,1,0,0,1,0,74696,1667574,80.334,0,0,2.2189,0
"64567","64567","Ocala, FL","FL",2022,"Ocala, FL",290185945,46,46,1,0,100,1,2,0,0,1,2,232911,6223159,199.7547,0,0,9.0291,0
"64864","64864","Odessa, TX","TX",2022,"Odessa, TX",152697802,23,12,3,0,33.3333333333333,3,2,0,0,3,0,215096,6280097,302.5289,0,0,7.8768,0
"64918","64918","Ogallala, NE","NE",2022,"",5516164,3,3,0,0,0,0,1,0,0,1,0,28640,180985,67.106,0,0,7.9051,0
"65080","65080","Oklahoma City, OK","OK",2022,"Oklahoma City, OK",1063968093,72,49,35,0,11.4285714285714,4,4,1,1,2,6,1954416,36023856,1775.0902,154744,25270,40.0786,12565656
"65242","65242","Olympia--Lacey, WA","WA",2022,"",273534545,6,6,0,0,0,5,3,0,0,4,1,404230,54539926,710.944,0,0,32.3054,22954940
"65242","65242","Olympia--Lacey, WA","WA",2022,"Olympia--Lacey, WA",273534545,240,147,8,0,75,5,3,0,0,4,1,404230,54539926,710.944,0,0,32.3054,22954940
"65269","65269","Omaha, NE--IA","NE",2022,"",701590884,8,8,0,0,0,2,4,0,0,3,1,4267622,36609229,360.7773,0,0,20.0718,13552998
"65269","65269","Omaha, NE--IA","NE",2022,"Omaha, NE--IA",701590884,100,75,33,0,6.06060606060606,2,4,0,0,3,1,4267622,36609229,360.7773,0,0,20.0718,13552998
"65296","65296","Omak, WA","WA",2022,"",12183860,13,8,0,0,0,2,2,0,0,4,0,149141,3841512,351.9218,0,0,11.1916,0
"65512","65512","Oneonta, NY","AL",2022,"",22430286,8,8,0,0,0,2,3,0,0,3,0,208366,2606868,180.8671,0,0,15.5796,0
"65512","65512","Oneonta, NY","NY",2022,"",22430286,14,13,1,0,100,2,3,0,0,3,0,208366,2606868,180.8671,0,0,15.5796,0
"65539","65539","Ontario, OR--ID","OR",2022,"",33213186,9,7,2,0,50,3,2,0,0,3,0,143192,730260,221.1789,0,0,5.3065,0
"65593","65593","Opelousas, LA","LA",2022,"",47591675,5,5,1,0,0,0,1,0,0,1,0,10800,195158,72.6845,0,0,0.7717,0
"65863","65863","Orlando, FL","FL",2022,"Orlando, FL",1545544076,550,240,30,0,0,5,3,1,0,2,4,20852035,210954494,2123.1814,515596,18572,59.355,108069307
"66079","66079","Osawatomie, KS","KS",2022,"",5970367,3,3,0,0,0,0,1,0,0,1,0,9808,84326,55.2957,0,0,4.3469,0
"66160","66160","Oshkosh, WI","NE",2022,"",79688499,3,3,1,0,0,3,3,0,0,2,1,862171,5567564,382.8797,0,0,24.131,0
"66160","66160","Oshkosh, WI","WI",2022,"Oshkosh, WI",79688499,23,12,5,20,100,3,3,0,0,2,1,862171,5567564,382.8797,0,0,24.131,0
"66187","66187","Oskaloosa, IA","KS",2022,"",24558905,6,6,0,0,0,0,1,0,0,1,0,15845,174410,52.4541,0,0,1.1248,0
"66241","66241","Oswego, NY","NY",2022,"",53792999,8,6,0,0,0,1,1,0,0,0,2,50788,2512082,230.3247,0,0,3.9698,0
"66295","66295","Ottawa, IL","IL",2022,"",30531341,20,20,3,0,100,0,2,0,0,2,0,141344,2034109,155.7159,0,0,5.7646,0
"66295","66295","Ottawa, IL","KS",2022,"",30531341,4,4,0,0,0,0,2,0,0,2,0,141344,2034109,155.7159,0,0,5.7646,0
"66322","66322","Ottawa, KS","IL",2022,"",14041085,20,20,3,0,100,0,2,0,0,2,0,141344,2034109,155.7159,0,0,5.7646,0
"66322","66322","Ottawa, KS","KS",2022,"",14041085,4,4,0,0,0,0,2,0,0,2,0,141344,2034109,155.7159,0,0,5.7646,0
"66349","66349","Ottawa, OH","IL",2022,"",12588063,20,20,3,0,100,0,2,0,0,2,0,141344,2034109,155.7159,0,0,5.7646,0
"66349","66349","Ottawa, OH","KS",2022,"",12588063,4,4,0,0,0,0,2,0,0,2,0,141344,2034109,155.7159,0,0,5.7646,0
"66376","66376","Ottumwa, IA","IA",2022,"",35675688,71,63,1,0,0,1,1,0,0,2,0,2456747,5427132,75.2192,0,0,5.6381,0
"66484","66484","Owensboro, KY","KY",2022,"Owensboro, KY",87708218,44,44,3,0,66.6666666666667,1,1,0,0,2,0,4572467,7843416,159.5019,0,0,8.5644,1655486
"66538","66538","Owosso, MI","MI",2022,"",29116110,16,16,1,0,0,0,1,0,0,1,0,70583,1279950,41.2914,0,0,1.7523,0
"66565","66565","Oxford, MS","MS",2022,"",41597772,29,28,4,0,0,2,2,0,0,2,0,0,4131542,169.0182,0,0,19.3955,0
"66592","66592","Oxford, NC","MS",2022,"",18323689,29,28,4,0,0,2,2,0,0,2,0,0,4131542,169.0182,0,0,19.3955,0
"66619","66619","Oxford, OH","MS",2022,"",15779899,29,28,4,0,0,2,2,0,0,2,0,0,4131542,169.0182,0,0,19.3955,0
"66673","66673","Oxnard, CA","CA",2022,"Oxnard--San Buenaventura (Ventura), CA",218810280,71,49,2,0,50,3,2,0,0,1,4,2430514,39675230,521.329,0,0,26.9076,16764691
"66781","66781","Paducah, KY--IL","KY",2022,"Paducah, KY--IL",117507714,60,46,1,0,0,2,2,0,0,2,0,192675,3435434,136.7979,0,0,8.7343,0
"66808","66808","Page, AZ","AZ",2022,"",8407878,4,4,0,0,0,1,0,0,0,1,0,3762,686345,67.928,0,0,1.6212,0
"66943","66943","Pahrump, NV","NV",2022,"",114359916,12,12,0,0,0,0,1,0,0,1,0,37398,566863,44.1895,0,0,1.6627,0
"67051","67051","Palatka, FL","FL",2022,"",58722556,16,10,1,0,100,2,2,0,0,2,0,20542,1684770,223.485,0,0,6.4563,0
"67105","67105","Palm Bay--Melbourne, FL","FL",2022,"Palm Bay--Melbourne, FL",599629582,86,35,4,0,100,1,4,0,0,4,1,1297184,15532381,304.4419,0,0,26.4508,11760474
"67134","67134","Palm Coast--Daytona Beach--Port Orange, FL","ND",2022,"",462548679,4,4,0,0,0,4,5,0,0,3,0,39523,1703906,287.1563,0,0,9.0225,0
"67134","67134","Palm Coast--Daytona Beach--Port Orange, FL","WA",2022,"",462548679,9,7,0,0,0,4,5,0,0,3,0,39523,1703906,287.1563,0,0,9.0225,0
"67305","67305","Panama City Northeast, FL","FL",2022,"Panama City--Panama City Beach, FL",17858748,26,14,3,0,33.3333333333333,1,1,0,0,0,2,393686,5098436,184.9735,0,0,10.5445,2396995
"67321","67321","Paola, KS","KS",2022,"",7445476,3,3,0,0,0,0,2,0,0,2,0,10495,125092,126.2142,0,0,4.2778,0
"67348","67348","Paoli, IN","IN",2022,"",5903943,5,5,1,0,100,0,1,0,0,1,0,15682,377045,65.2666,0,0,1.543,0
"67618","67618","Park City, UT","UT",2022,"",31266066,21,19,6,16.6666666666667,33.3333333333333,2,2,0,0,2,0,2045,11491801,245.3109,0,0,24.0955,0
"67672","67672","Parkersburg, WV--OH","OH",2022,"Parkersburg, WV-OH",109842571,10,5,0,0,0,3,3,0,0,2,2,127785,3846815,281.994,0,0,10.3566,0
"67672","67672","Parkersburg, WV--OH","WV",2022,"Parkersburg, WV--OH",109842571,13,12,3,0,0,3,3,0,0,2,2,127785,3846815,281.994,0,0,10.3566,0
"67726","67726","Park Rapids, MN","MN",2022,"",5925155,6,4,1,0,100,2,2,0,0,2,0,64145,611821,141.3534,0,0,7.4767,0
"68158","68158","Payson, AZ","AZ",2022,"",20284236,2,2,0,0,0,1,0,0,0,1,0,3581,208973,41.2013,0,0,0.8498,0
"68428","68428","Pendleton, OR","OR",2022,"",23493154,6,4,0,0,0,2,1,0,0,0,2,19559,681013,92.1488,0,0,4.4387,0
"68455","68455","Penn Yan, NY","NY",2022,"",8256564,8,8,0,0,0,1,0,0,0,1,0,25872,659710,102.1381,0,0,4.0056,0
"68482","68482","Pensacola, FL--AL","FL",2022,"Pensacola, FL--AL",602693304,86,45,4,0,100,1,1,0,0,1,1,1164056,13589817,168.6605,0,0,9.9715,4610071
"68509","68509","Peoria, IL","IL",2022,"Peoria, IL",369580816,77,45,4,0,50,3,2,0,0,1,1,1322254,26656780,266.4472,0,0,14.8887,8775381
"68779","68779","Perryville, MO","MO",2022,"",16836901,1,1,2,0,100,0,0,0,1,1,0,22939,108320,381.4085,0,0,20.0739,0
"68806","68806","Peru, IN","IN",2022,"",23131083,11,11,4,50,50,0,1,0,0,1,0,29049,611006,46.4926,0,0,2.1173,0
"68833","68833","Peru--LaSalle, IL","IN",2022,"",57362198,11,11,4,50,50,0,1,0,0,1,0,29049,611006,46.4926,0,0,2.1173,0
"68887","68887","Petaluma, CA","CA",2022,"Petaluma, CA",55160452,13,9,2,0,50,2,2,0,0,0,2,189337,2974753,277.8904,0,0,13.0064,599246
"69076","69076","Philadelphia, PA--NJ--DE--MD","DE",2022,"Philadelphia, PA--NJ--DE--MD",5132048058,528,257,108,7.40740740740741,44.4444444444444,10,8,5,0,14,8,266157082,1573785193,4061.8301,10641213,705237,271.5118,842407860
"69076","69076","Philadelphia, PA--NJ--DE--MD","MD",2022,"Philadelphia, PA--NJ--DE--MD",5132048058,18,10,0,0,0,10,8,5,0,14,8,266157082,1573785193,4061.8301,10641213,705237,271.5118,842407860
"69076","69076","Philadelphia, PA--NJ--DE--MD","MS",2022,"",5132048058,3,3,0,0,0,10,8,5,0,14,8,266157082,1573785193,4061.8301,10641213,705237,271.5118,842407860
"69076","69076","Philadelphia, PA--NJ--DE--MD","NJ",2022,"Philadelphia, PA--NJ--DE--MD",5132048058,60,60,29,75.8620689655172,82.7586206896552,10,8,5,0,14,8,266157082,1573785193,4061.8301,10641213,705237,271.5118,842407860
"69076","69076","Philadelphia, PA--NJ--DE--MD","PA",2022,"Philadelphia, PA--NJ--DE--MD",5132048058,1962,1089,605,41.6666666666667,50,10,8,5,0,14,8,266157082,1573785193,4061.8301,10641213,705237,271.5118,842407860
"69184","69184","Phoenix--Mesa, AZ","AZ",2022,"Phoenix--Mesa--Scottsdale, AZ",2970505168,661,388,73,0,18.1818181818182,4,6,3,0,3,8,23957239,403211406,1620.1218,1429802,94726,137.4858,174115905
